word, #distance 1, #distance 2, #vowels, has_accent?, #[b,v], #[g,j], #[h], #[s,z,ce,ci,x], #[y], #[r,s,l], #[m,n,ñ], #[ca,co,cu,q,k], #[b,d]
artilujio, 1, 2, 5, no, 0, 1, 0, 0, 0, 2, 0, 0, 0
arquitectura, 3, 4, 6, no, 0, 0, 0, 0, 0, 2, 0, 1, 0
artitectura, 0, 1, 5, no, 0, 0, 0, 0, 0, 2, 0, 0, 0
arquitectura, 3, 4, 6, no, 0, 0, 0, 0, 0, 2, 0, 1, 0
artitectura, 0, 1, 5, no, 0, 0, 0, 0, 0, 2, 0, 0, 0
asesinada, 6, 39, 5, no, 0, 0, 0, 2, 0, 2, 1, 0, 1
assesinada, 1, 7, 5, no, 0, 0, 0, 3, 0, 3, 1, 0, 1
asteroide, 6, 17, 5, no, 0, 0, 0, 1, 0, 2, 0, 0, 1
asterioda, 0, 9, 5, no, 0, 0, 0, 1, 0, 2, 0, 0, 1
tenis, 6, 269, 2, no, 0, 0, 0, 1, 0, 1, 1, 0, 0
atenis, 2, 178, 3, no, 0, 0, 0, 1, 0, 1, 1, 0, 0
adjetivo, 6, 20, 4, no, 1, 1, 0, 0, 0, 0, 0, 0, 1
atjetivo, 1, 7, 4, no, 1, 1, 0, 0, 0, 0, 0, 0, 0
aunque, 7, 85, 4, no, 0, 0, 0, 0, 0, 0, 1, 1, 0
aun~que, 1, 7, 4, no, 0, 0, 0, 0, 0, 0, 1, 1, 0
aúno, 10, 204, 3, yes, 0, 0, 0, 0, 0, 0, 1, 0, 0
aúnno, 1, 54, 3, yes, 0, 0, 0, 0, 0, 0, 2, 0, 0
autobús, 1, 5, 4, yes, 1, 0, 0, 1, 0, 1, 0, 0, 1
autovús, 1, 6, 4, yes, 1, 0, 0, 1, 0, 1, 0, 0, 0
a~veces, 1, 18, 3, no, 1, 0, 0, 2, 0, 1, 0, 0, 0
aveces, 8, 154, 3, no, 1, 0, 0, 2, 0, 1, 0, 0, 0
haber, 8, 159, 2, no, 1, 0, 1, 0, 0, 1, 0, 0, 1
aver, 5, 261, 2, no, 1, 0, 0, 0, 0, 1, 0, 0, 0
haber, 8, 159, 2, no, 1, 0, 1, 0, 0, 1, 0, 0, 1
aver, 5, 261, 2, no, 1, 0, 0, 0, 0, 1, 0, 0, 0
hábil, 2, 27, 2, yes, 1, 0, 1, 0, 0, 1, 0, 0, 1
ávil, 3, 50, 2, yes, 1, 0, 0, 0, 0, 1, 0, 0, 0
hábil, 2, 27, 2, yes, 1, 0, 1, 0, 0, 1, 0, 0, 1
ávil, 3, 50, 2, yes, 1, 0, 0, 0, 0, 1, 0, 0, 0
habitación, 2, 13, 5, yes, 1, 0, 1, 1, 0, 0, 1, 0, 1
avitación, 5, 32, 5, yes, 1, 0, 0, 1, 0, 0, 1, 0, 0
habitación, 2, 13, 5, yes, 1, 0, 1, 1, 0, 0, 1, 0, 1
avitación, 5, 32, 5, yes, 1, 0, 0, 1, 0, 0, 1, 0, 0
agua, 26, 413, 3, no, 0, 1, 0, 0, 0, 0, 0, 0, 0
avua, 4, 256, 3, no, 1, 0, 0, 0, 0, 0, 0, 0, 0
hay, 11, 265, 1, no, 0, 0, 1, 0, 1, 0, 0, 0, 0
ay, 19, 408, 1, no, 0, 0, 0, 0, 1, 0, 0, 0, 0
ayuntamiento, 3, 13, 6, no, 0, 0, 0, 0, 1, 0, 3, 0, 0
ayunamyento, 0, 3, 5, no, 0, 0, 0, 0, 2, 0, 3, 0, 0
ayuntamiento, 3, 13, 6, no, 0, 0, 0, 0, 1, 0, 3, 0, 0
ayunamyento, 0, 3, 5, no, 0, 0, 0, 0, 2, 0, 3, 0, 0
haz, 13, 232, 1, no, 0, 0, 1, 1, 0, 0, 0, 0, 0
az, 13, 377, 1, no, 0, 0, 0, 1, 0, 0, 0, 0, 0
hace, 22, 405, 2, no, 0, 0, 1, 1, 0, 0, 0, 0, 0
aze, 15, 417, 2, no, 0, 0, 0, 1, 0, 0, 0, 0, 0
hace, 22, 405, 2, no, 0, 0, 1, 1, 0, 0, 0, 0, 0
aze, 15, 417, 2, no, 0, 0, 0, 1, 0, 0, 0, 0, 0
hacer, 12, 194, 2, no, 0, 0, 1, 1, 0, 1, 0, 0, 0
azer, 6, 210, 2, no, 0, 0, 0, 1, 0, 1, 0, 0, 0
hacer, 12, 194, 2, no, 0, 0, 1, 1, 0, 1, 0, 0, 0
azer, 6, 210, 2, no, 0, 0, 0, 1, 0, 1, 0, 0, 0
acercó, 6, 92, 3, yes, 0, 0, 0, 1, 0, 1, 0, 0, 0
azercó, 1, 43, 3, yes, 0, 0, 0, 1, 0, 1, 0, 0, 0
azul, 12, 121, 2, no, 0, 0, 0, 1, 0, 1, 0, 0, 0
azsul, 1, 14, 2, no, 0, 0, 0, 2, 0, 2, 0, 0, 0
actrices, 1, 33, 3, no, 0, 0, 0, 2, 0, 2, 0, 0, 0
aztrices, 1, 19, 3, no, 0, 0, 0, 3, 0, 2, 0, 0, 0
pagar, 24, 426, 2, no, 0, 1, 0, 0, 0, 1, 0, 0, 0
bagar, 21, 347, 2, no, 1, 1, 0, 0, 0, 1, 0, 0, 1
vamos, 21, 400, 2, no, 1, 0, 0, 1, 0, 1, 1, 0, 0
bamos, 19, 480, 2, no, 1, 0, 0, 1, 0, 1, 1, 0, 1
variable, 3, 34, 4, no, 2, 0, 0, 0, 0, 2, 0, 0, 1
bariable, 1, 19, 4, no, 2, 0, 0, 0, 0, 2, 0, 0, 2
varias, 18, 366, 3, no, 1, 0, 0, 1, 0, 2, 0, 0, 0
barias, 15, 423, 3, no, 1, 0, 0, 1, 0, 2, 0, 0, 1
bastante, 9, 63, 3, no, 1, 0, 0, 1, 0, 1, 1, 0, 1
bastant, 2, 39, 2, no, 1, 0, 0, 1, 0, 1, 1, 0, 1
baobab, 2, 28, 3, no, 3, 0, 0, 0, 0, 0, 0, 0, 3
baubab, 1, 26, 3, no, 3, 0, 0, 0, 0, 0, 0, 0, 3
ve, 29, 390, 1, no, 1, 0, 0, 0, 0, 0, 0, 0, 0
be, 25, 425, 1, no, 1, 0, 0, 0, 0, 0, 0, 0, 1
beber, 10, 134, 2, no, 2, 0, 0, 0, 0, 1, 0, 0, 2
beder, 5, 127, 2, no, 1, 0, 0, 0, 0, 1, 0, 0, 2
deber, 9, 112, 2, no, 1, 0, 0, 0, 0, 1, 0, 0, 2
beder, 5, 127, 2, no, 1, 0, 0, 0, 0, 1, 0, 0, 2
deber, 9, 112, 2, no, 1, 0, 0, 0, 0, 1, 0, 0, 2
beder, 5, 127, 2, no, 1, 0, 0, 0, 0, 1, 0, 0, 2
beneficiario, 4, 31, 7, no, 1, 0, 0, 1, 0, 1, 1, 0, 1
beneciciario, 1, 4, 7, no, 1, 0, 0, 2, 0, 1, 1, 0, 1
beneficioso, 4, 10, 6, no, 1, 0, 0, 2, 0, 1, 1, 0, 1
benecicioso, 1, 4, 6, no, 1, 0, 0, 3, 0, 1, 1, 0, 1
beneficiario, 4, 31, 7, no, 1, 0, 0, 1, 0, 1, 1, 0, 1
beneficirio, 1, 9, 6, no, 1, 0, 0, 1, 0, 1, 1, 0, 1
beneficiario, 4, 31, 7, no, 1, 0, 0, 1, 0, 1, 1, 0, 1
benefiziario, 1, 4, 7, no, 1, 0, 0, 1, 0, 1, 1, 0, 1
ventana, 7, 115, 3, no, 1, 0, 0, 0, 0, 0, 2, 0, 0
bentana, 2, 74, 3, no, 1, 0, 0, 0, 0, 0, 2, 0, 1
verdadera, 3, 14, 4, no, 1, 0, 0, 0, 0, 2, 0, 0, 2
berdadera, 1, 8, 4, no, 1, 0, 0, 0, 0, 2, 0, 0, 3
berenjena, 3, 4, 4, no, 1, 1, 0, 0, 0, 1, 2, 0, 1
beregena, 0, 4, 4, no, 1, 1, 0, 0, 0, 1, 1, 0, 1
berenjena, 3, 4, 4, no, 1, 1, 0, 0, 0, 1, 2, 0, 1
beregena, 0, 4, 4, no, 1, 1, 0, 0, 0, 1, 1, 0, 1
berenjena, 3, 4, 4, no, 1, 1, 0, 0, 0, 1, 2, 0, 1
berengena, 1, 6, 4, no, 1, 1, 0, 0, 0, 1, 2, 0, 1
berenjenas, 3, 5, 4, no, 1, 1, 0, 1, 0, 2, 2, 0, 1
berengenas, 1, 6, 4, no, 1, 1, 0, 1, 0, 2, 2, 0, 1
vestir, 4, 61, 2, no, 1, 0, 0, 1, 0, 2, 0, 0, 0
bestir, 2, 38, 2, no, 1, 0, 0, 1, 0, 2, 0, 0, 1
viejo, 7, 115, 3, no, 1, 1, 0, 0, 0, 0, 0, 0, 0
biejo, 2, 103, 3, no, 1, 1, 0, 0, 0, 0, 0, 0, 1
viejo, 7, 115, 3, no, 1, 1, 0, 0, 0, 0, 0, 0, 0
biejo, 2, 103, 3, no, 1, 1, 0, 0, 0, 0, 0, 0, 1
bienvenido, 3, 5, 5, no, 2, 0, 0, 0, 0, 0, 2, 0, 2
bien~venido, 1, 3, 5, no, 2, 0, 0, 0, 0, 0, 2, 0, 2
bien, 12, 264, 2, no, 1, 0, 0, 0, 0, 0, 1, 0, 1
bienm, 1, 32, 2, no, 1, 0, 0, 0, 0, 0, 2, 0, 1
vio, 15, 389, 2, no, 1, 0, 0, 0, 0, 0, 0, 0, 0
bió, 14, 283, 2, yes, 1, 0, 0, 0, 0, 0, 0, 0, 1
blanco, 9, 98, 2, no, 1, 0, 0, 0, 0, 1, 1, 1, 1
blamco, 1, 39, 2, no, 1, 0, 0, 0, 0, 1, 1, 1, 1
blanquecina, 4, 12, 5, no, 1, 0, 0, 1, 0, 1, 2, 1, 1
blancecina, 0, 1, 4, no, 1, 0, 0, 2, 0, 1, 2, 0, 1
blanquecina, 4, 12, 5, no, 1, 0, 0, 1, 0, 1, 2, 1, 1
blancecina, 0, 1, 4, no, 1, 0, 0, 2, 0, 1, 2, 0, 1
vocal, 11, 193, 2, no, 1, 0, 0, 0, 0, 1, 0, 1, 0
bocal, 14, 247, 2, no, 1, 0, 0, 0, 0, 1, 0, 1, 1
voy, 9, 205, 1, no, 1, 0, 0, 0, 1, 0, 0, 0, 0
boi, 13, 268, 2, no, 1, 0, 0, 0, 0, 0, 0, 0, 1
voy, 9, 205, 1, no, 1, 0, 0, 0, 1, 0, 0, 0, 0
boi, 13, 268, 2, no, 1, 0, 0, 0, 0, 0, 0, 0, 1
voy~a, 0, 21, 2, no, 1, 0, 0, 0, 1, 0, 0, 0, 0
boia, 14, 415, 3, no, 1, 0, 0, 0, 0, 0, 0, 0, 1
voy~a, 0, 21, 2, no, 1, 0, 0, 0, 1, 0, 0, 0, 0
boia, 14, 415, 3, no, 1, 0, 0, 0, 0, 0, 0, 0, 1
voy~a, 0, 21, 2, no, 1, 0, 0, 0, 1, 0, 0, 0, 0
boia, 14, 415, 3, no, 1, 0, 0, 0, 0, 0, 0, 0, 1
volar, 19, 333, 2, no, 1, 0, 0, 0, 0, 2, 0, 0, 0
bolar, 18, 392, 2, no, 1, 0, 0, 0, 0, 2, 0, 0, 1
donde, 9, 159, 2, no, 0, 0, 0, 0, 0, 0, 1, 0, 2
bonde, 10, 195, 2, no, 1, 0, 0, 0, 0, 0, 1, 0, 2
vos~los, 0, 1, 2, no, 1, 0, 0, 2, 0, 3, 0, 0, 0
bos~los, 0, 4, 2, no, 1, 0, 0, 2, 0, 3, 0, 0, 1
voy, 9, 205, 1, no, 1, 0, 0, 0, 1, 0, 0, 0, 0
boy, 21, 258, 1, no, 1, 0, 0, 0, 1, 0, 0, 0, 1
vudú, 5, 63, 2, yes, 1, 0, 0, 0, 0, 0, 0, 0, 1
budú, 5, 111, 2, yes, 1, 0, 0, 0, 0, 0, 0, 0, 2
burro, 21, 264, 2, no, 1, 0, 0, 0, 0, 2, 0, 0, 1
buro, 33, 495, 2, no, 1, 0, 0, 0, 0, 1, 0, 0, 1
busco, 13, 185, 2, no, 1, 0, 0, 1, 0, 1, 0, 1, 1
buso, 25, 413, 2, no, 1, 0, 0, 1, 0, 1, 0, 0, 1
callejón, 1, 23, 3, yes, 0, 1, 0, 0, 0, 2, 1, 1, 0
caejón, 1, 74, 3, yes, 0, 1, 0, 0, 0, 0, 1, 1, 0
callejón, 1, 23, 3, yes, 0, 1, 0, 0, 0, 2, 1, 1, 0
caejón, 1, 74, 3, yes, 0, 1, 0, 0, 0, 0, 1, 1, 0
callejón, 1, 23, 3, yes, 0, 1, 0, 0, 0, 2, 1, 1, 0
caejón, 1, 74, 3, yes, 0, 1, 0, 0, 0, 0, 1, 1, 0
cayó, 19, 349, 2, yes, 0, 0, 0, 0, 1, 0, 0, 1, 0
caió, 13, 411, 3, yes, 0, 0, 0, 0, 0, 0, 0, 1, 0
calabacines, 2, 8, 5, no, 1, 0, 0, 2, 0, 2, 1, 1, 1
calavacines, 1, 5, 5, no, 1, 0, 0, 2, 0, 2, 1, 1, 0
salida, 17, 257, 3, no, 0, 0, 0, 1, 0, 2, 0, 0, 1
calida, 19, 308, 3, no, 0, 0, 0, 0, 0, 1, 0, 1, 1
salida, 17, 257, 3, no, 0, 0, 0, 1, 0, 2, 0, 0, 1
calira, 12, 271, 3, no, 0, 0, 0, 0, 0, 2, 0, 1, 0
salida, 17, 257, 3, no, 0, 0, 0, 1, 0, 2, 0, 0, 1
calira, 12, 271, 3, no, 0, 0, 0, 0, 0, 2, 0, 1, 0
callejón, 1, 23, 3, yes, 0, 1, 0, 0, 0, 2, 1, 1, 0
callegón, 1, 12, 3, yes, 0, 1, 0, 0, 0, 2, 1, 1, 0
comisaría, 6, 55, 5, yes, 0, 0, 0, 1, 0, 2, 1, 1, 0
camisería, 3, 15, 5, yes, 0, 0, 0, 1, 0, 2, 1, 1, 0
comisaría, 6, 55, 5, yes, 0, 0, 0, 1, 0, 2, 1, 1, 0
camisería, 3, 15, 5, yes, 0, 0, 0, 1, 0, 2, 1, 1, 0
camping, 4, 29, 2, no, 0, 1, 0, 0, 0, 0, 2, 1, 0
campin, 3, 97, 2, no, 0, 0, 0, 0, 0, 0, 2, 1, 0
canción, 7, 71, 3, yes, 0, 0, 0, 1, 0, 0, 2, 1, 0
canció, 4, 108, 3, yes, 0, 0, 0, 1, 0, 0, 1, 1, 0
cantaríamos, 12, 149, 5, yes, 0, 0, 0, 1, 0, 2, 2, 1, 0
cantarímo, 0, 10, 4, yes, 0, 0, 0, 0, 0, 1, 2, 1, 0
cantaríamos, 12, 149, 5, yes, 0, 0, 0, 1, 0, 2, 2, 1, 0
cantarímo, 0, 10, 4, yes, 0, 0, 0, 0, 0, 1, 2, 1, 0
contempló, 5, 12, 3, yes, 0, 0, 0, 0, 0, 1, 2, 1, 0
cantemplór, 0, 2, 3, yes, 0, 0, 0, 0, 0, 2, 2, 1, 0
contempló, 5, 12, 3, yes, 0, 0, 0, 0, 0, 1, 2, 1, 0
cantemplór, 0, 2, 3, yes, 0, 0, 0, 0, 0, 2, 2, 1, 0
cantidad, 4, 36, 3, no, 0, 0, 0, 0, 0, 0, 1, 1, 2
cantida, 6, 108, 3, no, 0, 0, 0, 0, 0, 0, 1, 1, 1
cartel, 14, 197, 2, no, 0, 0, 0, 0, 0, 2, 0, 1, 0
captel, 6, 106, 2, no, 0, 0, 0, 0, 0, 1, 0, 1, 0
carácter, 2, 5, 3, yes, 0, 0, 0, 0, 0, 2, 0, 1, 0
carázter, 1, 3, 3, yes, 0, 0, 0, 1, 0, 2, 0, 1, 0
canción, 7, 71, 3, yes, 0, 0, 0, 1, 0, 0, 2, 1, 0
carsión, 0, 43, 3, yes, 0, 0, 0, 1, 0, 2, 1, 1, 0
canción, 7, 71, 3, yes, 0, 0, 0, 1, 0, 0, 2, 1, 0
carsión, 0, 43, 3, yes, 0, 0, 0, 1, 0, 2, 1, 1, 0
cartón, 13, 192, 2, yes, 0, 0, 0, 0, 0, 1, 1, 1, 0
cartrón, 3, 45, 2, yes, 0, 0, 0, 0, 0, 2, 1, 1, 0
garbanzos, 3, 10, 3, no, 1, 1, 0, 2, 0, 2, 1, 0, 1
carvarzos, 0, 12, 3, no, 1, 0, 0, 2, 0, 3, 0, 1, 0
garbanzos, 3, 10, 3, no, 1, 1, 0, 2, 0, 2, 1, 0, 1
carvarzos, 0, 12, 3, no, 1, 0, 0, 2, 0, 3, 0, 1, 0
garbanzos, 3, 10, 3, no, 1, 1, 0, 2, 0, 2, 1, 0, 1
carvarzos, 0, 12, 3, no, 1, 0, 0, 2, 0, 3, 0, 1, 0
cárcel, 3, 25, 2, yes, 0, 0, 0, 1, 0, 2, 0, 0, 0
cárzel, 2, 10, 2, yes, 0, 0, 0, 1, 0, 2, 0, 0, 0
castaño, 5, 60, 3, no, 0, 0, 0, 1, 0, 1, 1, 1, 0
castayno, 0, 5, 3, no, 0, 0, 0, 1, 1, 1, 1, 1, 0
castaño, 5, 60, 3, no, 0, 0, 0, 1, 0, 1, 1, 1, 0
castayno, 0, 5, 3, no, 0, 0, 0, 1, 1, 1, 1, 1, 0
catastrófica, 3, 4, 5, yes, 0, 0, 0, 1, 0, 2, 0, 2, 0
catrastrófica, 1, 3, 5, yes, 0, 0, 0, 1, 0, 3, 0, 2, 0
caballero, 8, 72, 4, no, 1, 0, 0, 0, 0, 3, 0, 1, 1
cavallro, 0, 9, 3, no, 1, 0, 0, 0, 0, 3, 0, 1, 0
caballero, 8, 72, 4, no, 1, 0, 0, 0, 0, 3, 0, 1, 1
cavallro, 0, 9, 3, no, 1, 0, 0, 0, 0, 3, 0, 1, 0
callejón, 1, 23, 3, yes, 0, 1, 0, 0, 0, 2, 1, 1, 0
cayejón, 0, 20, 3, yes, 0, 1, 0, 0, 1, 0, 1, 1, 0
callejón, 1, 23, 3, yes, 0, 1, 0, 0, 0, 2, 1, 1, 0
cayejón, 0, 20, 3, yes, 0, 1, 0, 0, 1, 0, 1, 1, 0
que, 3, 325, 2, no, 0, 0, 0, 0, 0, 0, 0, 1, 0
ce, 31, 488, 1, no, 0, 0, 0, 1, 0, 0, 0, 0, 0
que, 3, 325, 2, no, 0, 0, 0, 0, 0, 0, 0, 1, 0
ce, 31, 488, 1, no, 0, 0, 0, 1, 0, 0, 0, 0, 0
relaciona, 10, 32, 5, no, 0, 0, 0, 1, 0, 2, 1, 0, 0
celaciona, 2, 21, 5, no, 0, 0, 0, 2, 0, 1, 1, 0, 0
conversación, 1, 5, 5, yes, 1, 0, 0, 2, 0, 2, 2, 1, 0
ceonverración, 0, 1, 6, yes, 1, 0, 0, 2, 0, 2, 2, 0, 0
conversación, 1, 5, 5, yes, 1, 0, 0, 2, 0, 2, 2, 1, 0
ceonverración, 0, 1, 6, yes, 1, 0, 0, 2, 0, 2, 2, 0, 0
células, 3, 46, 3, yes, 0, 0, 0, 1, 0, 3, 0, 0, 0
cérlas, 3, 106, 2, yes, 0, 0, 0, 1, 0, 3, 0, 0, 0
células, 3, 46, 3, yes, 0, 0, 0, 1, 0, 3, 0, 0, 0
cérlas, 3, 106, 2, yes, 0, 0, 0, 1, 0, 3, 0, 0, 0
cereza, 11, 114, 3, no, 0, 0, 0, 2, 0, 1, 0, 0, 0
cerreza, 5, 61, 3, no, 0, 0, 0, 2, 0, 2, 0, 0, 0
servicios, 4, 28, 4, no, 1, 0, 0, 3, 0, 3, 0, 0, 0
cervicios, 1, 10, 4, no, 1, 0, 0, 3, 0, 2, 0, 0, 0
civilización, 1, 4, 6, yes, 1, 0, 0, 3, 0, 1, 1, 0, 0
cibilización, 1, 2, 6, yes, 1, 0, 0, 3, 0, 1, 1, 0, 1
sigilosamente, 1, 1, 6, no, 0, 1, 0, 2, 0, 3, 2, 0, 0
cicilosamente, 0, 3, 6, no, 0, 0, 0, 3, 0, 2, 2, 0, 0
sigilosamente, 1, 1, 6, no, 0, 1, 0, 2, 0, 3, 2, 0, 0
cicilosamente, 0, 3, 6, no, 0, 0, 0, 3, 0, 2, 2, 0, 0
cervatillo, 2, 5, 4, no, 1, 0, 0, 1, 0, 3, 0, 0, 0
ciervatillo, 1, 2, 5, no, 1, 0, 0, 1, 0, 3, 0, 0, 0
sigilosamente, 1, 1, 6, no, 0, 1, 0, 2, 0, 3, 2, 0, 0
ciguilosamente, 0, 1, 7, no, 0, 1, 0, 2, 0, 2, 2, 0, 0
sigilosamente, 1, 1, 6, no, 0, 1, 0, 2, 0, 3, 2, 0, 0
ciguilosamente, 0, 1, 7, no, 0, 1, 0, 2, 0, 2, 2, 0, 0
kimono, 3, 25, 3, no, 0, 0, 0, 0, 0, 0, 2, 1, 0
cimono, 3, 52, 3, no, 0, 0, 0, 1, 0, 0, 2, 0, 0
giraba, 13, 203, 3, no, 1, 1, 0, 0, 0, 1, 0, 0, 1
cirara, 11, 351, 3, no, 0, 0, 0, 1, 0, 2, 0, 0, 0
giraba, 13, 203, 3, no, 1, 1, 0, 0, 0, 1, 0, 0, 1
cirara, 11, 351, 3, no, 0, 0, 0, 1, 0, 2, 0, 0, 0
circulante, 4, 15, 4, no, 0, 0, 0, 1, 0, 2, 1, 1, 0
cisculante, 1, 8, 4, no, 0, 0, 0, 2, 0, 2, 1, 1, 0
civilización, 1, 4, 6, yes, 1, 0, 0, 3, 0, 1, 1, 0, 0
civilidadión, 0, 1, 6, yes, 1, 0, 0, 1, 0, 1, 1, 0, 2
civilización, 1, 4, 6, yes, 1, 0, 0, 3, 0, 1, 1, 0, 0
civilidadión, 0, 1, 6, yes, 1, 0, 0, 1, 0, 1, 1, 0, 2
clase, 11, 305, 2, no, 0, 0, 0, 1, 0, 2, 0, 0, 0
classe, 2, 49, 2, no, 0, 0, 0, 2, 0, 3, 0, 0, 0
clerecía, 3, 15, 4, yes, 0, 0, 0, 0, 0, 2, 0, 0, 0
clerecías, 3, 15, 4, yes, 0, 0, 0, 1, 0, 3, 0, 0, 0
cogen, 11, 274, 2, no, 0, 1, 0, 0, 0, 0, 1, 1, 0
cojen, 20, 339, 2, no, 0, 1, 0, 0, 0, 0, 1, 1, 0
coger, 12, 173, 2, no, 0, 1, 0, 0, 0, 1, 0, 1, 0
cojer, 12, 220, 2, no, 0, 1, 0, 0, 0, 1, 0, 1, 0
cogía, 8, 168, 3, yes, 0, 1, 0, 0, 0, 0, 0, 1, 0
cojía, 8, 179, 3, yes, 0, 1, 0, 0, 0, 0, 0, 1, 0
cogió, 7, 117, 3, yes, 0, 1, 0, 0, 0, 0, 0, 1, 0
cojió, 6, 107, 3, yes, 0, 1, 0, 0, 0, 0, 0, 1, 0
comer, 11, 261, 2, no, 0, 0, 0, 0, 0, 1, 1, 1, 0
comert, 4, 77, 2, no, 0, 0, 0, 0, 0, 1, 1, 1, 0
con~mi, 0, 2, 2, no, 0, 0, 0, 0, 0, 0, 2, 1, 0
comi, 9, 214, 2, no, 0, 0, 0, 0, 0, 0, 1, 1, 0
con~mi, 0, 2, 2, no, 0, 0, 0, 0, 0, 0, 2, 1, 0
comi, 9, 214, 2, no, 0, 0, 0, 0, 0, 0, 1, 1, 0
con~mi, 0, 2, 2, no, 0, 0, 0, 0, 0, 0, 2, 1, 0
comi, 9, 214, 2, no, 0, 0, 0, 0, 0, 0, 1, 1, 0
compañeros, 3, 18, 4, no, 0, 0, 0, 1, 0, 2, 2, 1, 0
compañero, 3, 12, 4, no, 0, 0, 0, 0, 0, 1, 2, 1, 0
comparación, 2, 11, 5, yes, 0, 0, 0, 1, 0, 1, 2, 1, 0
compatación, 3, 12, 5, yes, 0, 0, 0, 1, 0, 0, 2, 1, 0
composicional, 0, 1, 6, no, 0, 0, 0, 2, 0, 2, 2, 1, 0
composicion, 1, 2, 5, no, 0, 0, 0, 2, 0, 1, 2, 1, 0
composicional, 0, 1, 6, no, 0, 0, 0, 2, 0, 2, 2, 1, 0
composicion, 1, 2, 5, no, 0, 0, 0, 2, 0, 1, 2, 1, 0
composicional, 0, 1, 6, no, 0, 0, 0, 2, 0, 2, 2, 1, 0
composicion, 1, 2, 5, no, 0, 0, 0, 2, 0, 1, 2, 1, 0
composicional, 0, 1, 6, no, 0, 0, 0, 2, 0, 2, 2, 1, 0
composicion, 1, 2, 5, no, 0, 0, 0, 2, 0, 1, 2, 1, 0
composicional, 0, 1, 6, no, 0, 0, 0, 2, 0, 2, 2, 1, 0
composicion, 1, 2, 5, no, 0, 0, 0, 2, 0, 1, 2, 1, 0
composicional, 0, 1, 6, no, 0, 0, 0, 2, 0, 2, 2, 1, 0
composicion, 1, 2, 5, no, 0, 0, 0, 2, 0, 1, 2, 1, 0
composicional, 0, 1, 6, no, 0, 0, 0, 2, 0, 2, 2, 1, 0
composicion, 1, 2, 5, no, 0, 0, 0, 2, 0, 1, 2, 1, 0
composicional, 0, 1, 6, no, 0, 0, 0, 2, 0, 2, 2, 1, 0
composicion, 1, 2, 5, no, 0, 0, 0, 2, 0, 1, 2, 1, 0
composicional, 0, 1, 6, no, 0, 0, 0, 2, 0, 2, 2, 1, 0
composicion, 1, 2, 5, no, 0, 0, 0, 2, 0, 1, 2, 1, 0
composicional, 0, 1, 6, no, 0, 0, 0, 2, 0, 2, 2, 1, 0
composicion, 1, 2, 5, no, 0, 0, 0, 2, 0, 1, 2, 1, 0
composicional, 0, 1, 6, no, 0, 0, 0, 2, 0, 2, 2, 1, 0
composicion, 1, 2, 5, no, 0, 0, 0, 2, 0, 1, 2, 1, 0
compró, 6, 55, 2, yes, 0, 0, 0, 0, 0, 1, 1, 1, 0
comprós, 3, 29, 2, yes, 0, 0, 0, 1, 0, 2, 1, 1, 0
comprobó, 2, 10, 3, yes, 1, 0, 0, 0, 0, 1, 1, 1, 1
comprovó, 1, 6, 3, yes, 1, 0, 0, 0, 0, 1, 1, 1, 0
comunicación, 1, 3, 6, yes, 0, 0, 0, 1, 0, 0, 3, 2, 0
comunicazión, 1, 1, 6, yes, 0, 0, 0, 1, 0, 0, 3, 2, 0
conexión, 3, 19, 4, yes, 0, 0, 0, 1, 0, 0, 2, 1, 0
conección, 3, 20, 4, yes, 0, 0, 0, 1, 0, 0, 2, 1, 0
conexión, 3, 19, 4, yes, 0, 0, 0, 1, 0, 0, 2, 1, 0
conección, 3, 20, 4, yes, 0, 0, 0, 1, 0, 0, 2, 1, 0
conectarse, 6, 42, 4, no, 0, 0, 0, 1, 0, 2, 1, 1, 0
conectarce, 5, 26, 4, no, 0, 0, 0, 1, 0, 1, 1, 1, 0
conexión, 3, 19, 4, yes, 0, 0, 0, 1, 0, 0, 2, 1, 0
conesión, 4, 22, 4, yes, 0, 0, 0, 1, 0, 1, 2, 1, 0
confianza, 2, 13, 4, no, 0, 0, 0, 1, 0, 0, 2, 1, 0
confianca, 1, 13, 4, no, 0, 0, 0, 0, 0, 0, 2, 2, 0
congelados, 6, 45, 4, no, 0, 1, 0, 1, 0, 2, 1, 1, 1
conjelados, 1, 28, 4, no, 0, 1, 0, 1, 0, 2, 1, 1, 1
conjunto, 8, 35, 3, no, 0, 1, 0, 0, 0, 0, 2, 1, 0
conjungo, 2, 21, 3, no, 0, 2, 0, 0, 0, 0, 2, 1, 0
conurbano, 0, 5, 4, no, 1, 0, 0, 0, 0, 1, 2, 1, 1
cono~urbano, 0, 0, 5, no, 1, 0, 0, 0, 0, 1, 2, 1, 1
conurbano, 0, 5, 4, no, 1, 0, 0, 0, 0, 1, 2, 1, 1
cono~urbano, 0, 0, 5, no, 1, 0, 0, 0, 0, 1, 2, 1, 1
conurbano, 0, 5, 4, no, 1, 0, 0, 0, 0, 1, 2, 1, 1
cono~urbano, 0, 0, 5, no, 1, 0, 0, 0, 0, 1, 2, 1, 1
conurbano, 0, 5, 4, no, 1, 0, 0, 0, 0, 1, 2, 1, 1
cono~urbano, 0, 0, 5, no, 1, 0, 0, 0, 0, 1, 2, 1, 1
conservantes, 2, 11, 4, no, 1, 0, 0, 2, 0, 3, 2, 1, 0
